Country Name,Country Code,Indicator Name,Indicator Code,Year,Value,Region,Income Group
Malta,MLT,"Individuals using the Internet, female (% of female population)",IT.NET.USER.FE.ZS,2016,78.0001,Middle East & North Africa,High income
Malta,MLT,"Individuals using the Internet, male (% of male population)",IT.NET.USER.MA.ZS,2016,78.1474,Middle East & North Africa,High income
Malta,MLT,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2016,128.59869659476,Middle East & North Africa,High income
Marshall Islands,MHL,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2016,2.09604057934562,East Asia & Pacific,Upper middle income
Marshall Islands,MHL,Individuals using the Internet (% of population),IT.NET.USER.ZS,2016,29.78779984,East Asia & Pacific,Upper middle income
Mauritania,MRT,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2016,0.272618915656489,Sub-Saharan Africa,Lower middle income
Mauritania,MRT,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2016,1.30157730389411,Sub-Saharan Africa,Lower middle income
Mauritania,MRT,Individuals using the Internet (% of population),IT.NET.USER.ZS,2016,19.23279953,Sub-Saharan Africa,Lower middle income
Mauritania,MRT,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2016,88.4383494871236,Sub-Saharan Africa,Lower middle income
Mauritius,MUS,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2016,16.4576177636993,Sub-Saharan Africa,Upper middle income
Mauritius,MUS,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2016,30.1516562509918,Sub-Saharan Africa,Upper middle income
Mauritius,MUS,Individuals using the Internet (% of population),IT.NET.USER.ZS,2016,52.19129944,Sub-Saharan Africa,Upper middle income
Mauritius,MUS,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2016,140.423888162514,Sub-Saharan Africa,Upper middle income
Mexico,MEX,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2016,13.0255992017626,Latin America & Caribbean,Upper middle income
Mexico,MEX,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2016,17.030546353635,Latin America & Caribbean,Upper middle income
Mexico,MEX,Individuals using the Internet (% of population),IT.NET.USER.ZS,2016,59.5404459967255,Latin America & Caribbean,Upper middle income
Mexico,MEX,"Individuals using the Internet, female (% of female population)",IT.NET.USER.FE.ZS,2016,58.0611,Latin America & Caribbean,Upper middle income
Mexico,MEX,"Individuals using the Internet, male (% of male population)",IT.NET.USER.MA.ZS,2016,61.1989,Latin America & Caribbean,Upper middle income
Mexico,MEX,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2016,91.3941924453661,Latin America & Caribbean,Upper middle income
"Micronesia, Fed. Sts.",FSM,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2016,2.90534036213614,East Asia & Pacific,Upper middle income
"Micronesia, Fed. Sts.",FSM,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2016,6.31033692413477,East Asia & Pacific,Upper middle income
"Micronesia, Fed. Sts.",FSM,Individuals using the Internet (% of population),IT.NET.USER.ZS,2016,33.35219955,East Asia & Pacific,Upper middle income
"Micronesia, Fed. Sts.",FSM,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2016,21.4641301856521,East Asia & Pacific,Upper middle income
Moldova,MDA,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2016,17.2155177259579,Europe & Central Asia,Upper middle income
Moldova,MDA,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2016,36.1754639115398,Europe & Central Asia,Upper middle income
Moldova,MDA,Individuals using the Internet (% of population),IT.NET.USER.ZS,2016,70.9999991066624,Europe & Central Asia,Upper middle income
Moldova,MDA,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2016,117.008370513998,Europe & Central Asia,Upper middle income
Monaco,MCO,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2016,49.9356154093787,Europe & Central Asia,High income
Monaco,MCO,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2016,124.946346174482,Europe & Central Asia,High income
Monaco,MCO,Individuals using the Internet (% of population),IT.NET.USER.ZS,2016,95.20819855,Europe & Central Asia,High income
Monaco,MCO,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2016,89.3255714132418,Europe & Central Asia,High income
Mongolia,MNG,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2016,7.43705957487671,East Asia & Pacific,Upper middle income
Mongolia,MNG,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2016,7.40877765544203,East Asia & Pacific,Upper middle income
Mongolia,MNG,Individuals using the Internet (% of population),IT.NET.USER.ZS,2016,22.2657705007562,East Asia & Pacific,Upper middle income
Mongolia,MNG,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2016,110.745846833017,East Asia & Pacific,Upper middle income
Montenegro,MNE,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2016,18.3977867805956,Europe & Central Asia,Upper middle income
Montenegro,MNE,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2016,23.7108910066336,Europe & Central Asia,Upper middle income
Montenegro,MNE,Individuals using the Internet (% of population),IT.NET.USER.ZS,2016,69.8816468416779,Europe & Central Asia,Upper middle income
Montenegro,MNE,"Individuals using the Internet, female (% of female population)",IT.NET.USER.FE.ZS,2016,65.8856,Europe & Central Asia,Upper middle income
Montenegro,MNE,"Individuals using the Internet, male (% of male population)",IT.NET.USER.MA.ZS,2016,72.151,Europe & Central Asia,Upper middle income
Montenegro,MNE,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2016,166.719850572448,Europe & Central Asia,Upper middle income
Morocco,MAR,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2016,3.58453478764246,Middle East & North Africa,Lower middle income
Morocco,MAR,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2016,5.91081856939479,Middle East & North Africa,Lower middle income
Morocco,MAR,Individuals using the Internet (% of population),IT.NET.USER.ZS,2016,58.271236420398,Middle East & North Africa,Lower middle income
Morocco,MAR,"Individuals using the Internet, female (% of female population)",IT.NET.USER.FE.ZS,2016,53.479,Middle East & North Africa,Lower middle income
Morocco,MAR,"Individuals using the Internet, male (% of male population)",IT.NET.USER.MA.ZS,2016,63.1252,Middle East & North Africa,Lower middle income
Morocco,MAR,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2016,118.531797132419,Middle East & North Africa,Lower middle income
Mozambique,MOZ,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2016,0.170460624854022,Sub-Saharan Africa,Low income
Mozambique,MOZ,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2016,0.301498640766826,Sub-Saharan Africa,Low income
Mozambique,MOZ,Individuals using the Internet (% of population),IT.NET.USER.ZS,2016,7.0,Sub-Saharan Africa,Low income
Mozambique,MOZ,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2016,54.9641156223382,Sub-Saharan Africa,Low income
Myanmar,MMR,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2016,0.174162128034933,East Asia & Pacific,Lower middle income
Myanmar,MMR,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2016,0.998889305234364,East Asia & Pacific,Lower middle income
Myanmar,MMR,Individuals using the Internet (% of population),IT.NET.USER.ZS,2016,16.0,East Asia & Pacific,Lower middle income
Myanmar,MMR,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2016,98.2342601991436,East Asia & Pacific,Lower middle income
Namibia,NAM,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2016,2.63785901436242,Sub-Saharan Africa,Lower middle income
Namibia,NAM,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2016,7.7013774524816,Sub-Saharan Africa,Lower middle income
Namibia,NAM,Individuals using the Internet (% of population),IT.NET.USER.ZS,2016,31.0333004,Sub-Saharan Africa,Lower middle income
Namibia,NAM,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2016,109.049558197665,Sub-Saharan Africa,Lower middle income
Naoero,NRU,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2016,88.7892376681614,East Asia & Pacific,High income
Nepal,NPL,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2016,0.801932731428298,South Asia,Lower middle income
Nepal,NPL,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2016,3.07001544098967,South Asia,Lower middle income
Nepal,NPL,Individuals using the Internet (% of population),IT.NET.USER.ZS,2016,20.70000076,South Asia,Lower middle income
Nepal,NPL,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2016,114.89813690076,South Asia,Lower middle income
Netherlands,NLD,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2016,41.9813942626003,Europe & Central Asia,High income
Netherlands,NLD,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2016,39.3729780589517,Europe & Central Asia,High income
Netherlands,NLD,Individuals using the Internet (% of population),IT.NET.USER.ZS,2016,90.4109589041096,Europe & Central Asia,High income
Netherlands,NLD,"Individuals using the Internet, female (% of female population)",IT.NET.USER.FE.ZS,2016,89.1892,Europe & Central Asia,High income
Netherlands,NLD,"Individuals using the Internet, male (% of male population)",IT.NET.USER.MA.ZS,2016,91.6667,Europe & Central Asia,High income
Netherlands,NLD,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2016,121.420358968335,Europe & Central Asia,High income
New Zealand,NZL,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2016,32.4618168012438,East Asia & Pacific,High income
New Zealand,NZL,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2016,37.3294985757524,East Asia & Pacific,High income
New Zealand,NZL,Individuals using the Internet (% of population),IT.NET.USER.ZS,2016,86.5,East Asia & Pacific,High income
New Zealand,NZL,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2016,129.380648472778,East Asia & Pacific,High income
Nicaragua,NIC,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2016,2.84026129428402,Latin America & Caribbean,Lower middle income
Nicaragua,NIC,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2016,5.88249073510437,Latin America & Caribbean,Lower middle income
Nicaragua,NIC,Individuals using the Internet (% of population),IT.NET.USER.ZS,2016,24.57180023,Latin America & Caribbean,Lower middle income
Nicaragua,NIC,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2016,124.272855307825,Latin America & Caribbean,Lower middle income
Niger,NER,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2016,0.0372575269558715,Sub-Saharan Africa,Low income
Niger,NER,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2016,0.777578655222268,Sub-Saharan Africa,Low income
Niger,NER,Individuals using the Internet (% of population),IT.NET.USER.ZS,2016,4.322800159,Sub-Saharan Africa,Low income
Niger,NER,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2016,36.120522177752,Sub-Saharan Africa,Low income
Nigeria,NGA,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2016,0.0552235758942345,Sub-Saharan Africa,Lower middle income
Nigeria,NGA,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2016,0.0790575495654247,Sub-Saharan Africa,Lower middle income
Nigeria,NGA,Individuals using the Internet (% of population),IT.NET.USER.ZS,2016,24.13750076,Sub-Saharan Africa,Lower middle income
Nigeria,NGA,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2016,78.970142296733,Sub-Saharan Africa,Lower middle income
North Macedonia,MKD,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2016,19.4533715332855,Europe & Central Asia,Upper middle income
North Macedonia,MKD,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2016,18.782322987428,Europe & Central Asia,Upper middle income
North Macedonia,MKD,Individuals using the Internet (% of population),IT.NET.USER.ZS,2016,72.1568144676058,Europe & Central Asia,Upper middle income
North Macedonia,MKD,"Individuals using the Internet, female (% of female population)",IT.NET.USER.FE.ZS,2016,70.6467,Europe & Central Asia,Upper middle income
North Macedonia,MKD,"Individuals using the Internet, male (% of male population)",IT.NET.USER.MA.ZS,2016,73.6531,Europe & Central Asia,Upper middle income
North Macedonia,MKD,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2016,104.549883518699,Europe & Central Asia,Upper middle income
Norway,NOR,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2016,40.2402948978253,Europe & Central Asia,High income
Norway,NOR,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2016,15.4156917621772,Europe & Central Asia,High income
Norway,NOR,Individuals using the Internet (% of population),IT.NET.USER.ZS,2016,97.2982036675068,Europe & Central Asia,High income
Norway,NOR,"Individuals using the Internet, female (% of female population)",IT.NET.USER.FE.ZS,2016,97.3684,Europe & Central Asia,High income
Norway,NOR,"Individuals using the Internet, male (% of male population)",IT.NET.USER.MA.ZS,2016,97.2308,Europe & Central Asia,High income
Norway,NOR,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2016,109.426806771527,Europe & Central Asia,High income
Oman,OMN,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2016,6.3548355193171,Middle East & North Africa,High income
Oman,OMN,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2016,9.43284978921549,Middle East & North Africa,High income
Oman,OMN,Individuals using the Internet (% of population),IT.NET.USER.ZS,2016,76.8453904741456,Middle East & North Africa,High income
Oman,OMN,"Individuals using the Internet, female (% of female population)",IT.NET.USER.FE.ZS,2016,74.028,Middle East & North Africa,High income
Oman,OMN,"Individuals using the Internet, male (% of male population)",IT.NET.USER.MA.ZS,2016,79.3608,Middle East & North Africa,High income
Oman,OMN,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2016,153.291455497041,Middle East & North Africa,High income
Pakistan,PAK,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2016,1.13034740811719,Middle East & North Africa,Lower middle income
Pakistan,PAK,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2016,1.41020757220298,Middle East & North Africa,Lower middle income
Pakistan,PAK,Individuals using the Internet (% of population),IT.NET.USER.ZS,2016,12.385446763381,Middle East & North Africa,Lower middle income
Pakistan,PAK,"Individuals using the Internet, female (% of female population)",IT.NET.USER.FE.ZS,2016,9.49437,Middle East & North Africa,Lower middle income
Pakistan,PAK,"Individuals using the Internet, male (% of male population)",IT.NET.USER.MA.ZS,2016,15.3997,Middle East & North Africa,Lower middle income
Pakistan,PAK,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2016,62.0013242640944,Middle East & North Africa,Lower middle income
Panama,PAN,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2016,10.6706831276374,Latin America & Caribbean,High income
Panama,PAN,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2016,16.2025829183095,Latin America & Caribbean,High income
Panama,PAN,Individuals using the Internet (% of population),IT.NET.USER.ZS,2016,54.0,Latin America & Caribbean,High income
Panama,PAN,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2016,127.61623852159,Latin America & Caribbean,High income
Papua New Guinea,PNG,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2016,0.189695770386883,East Asia & Pacific,Lower middle income
Papua New Guinea,PNG,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2016,1.71842050821059,East Asia & Pacific,Lower middle income
Papua New Guinea,PNG,Individuals using the Internet (% of population),IT.NET.USER.ZS,2016,9.601499557,East Asia & Pacific,Lower middle income
Papua New Guinea,PNG,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2016,42.2017296237172,East Asia & Pacific,Lower middle income
Paraguay,PRY,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2016,3.94711196413706,Latin America & Caribbean,Upper middle income
Paraguay,PRY,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2016,5.60806423170216,Latin America & Caribbean,Upper middle income
Paraguay,PRY,Individuals using the Internet (% of population),IT.NET.USER.ZS,2016,53.4041274791009,Latin America & Caribbean,Upper middle income
Paraguay,PRY,"Individuals using the Internet, female (% of female population)",IT.NET.USER.FE.ZS,2016,53.7794,Latin America & Caribbean,Upper middle income
Paraguay,PRY,"Individuals using the Internet, male (% of male population)",IT.NET.USER.MA.ZS,2016,53.0293,Latin America & Caribbean,Upper middle income
Paraguay,PRY,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2016,119.848343592368,Latin America & Caribbean,Upper middle income
Peru,PER,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2016,6.87075765715407,Latin America & Caribbean,Upper middle income
Peru,PER,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2016,9.96052224136632,Latin America & Caribbean,Upper middle income
Peru,PER,Individuals using the Internet (% of population),IT.NET.USER.ZS,2016,45.4617406869459,Latin America & Caribbean,Upper middle income
Peru,PER,"Individuals using the Internet, female (% of female population)",IT.NET.USER.FE.ZS,2016,42.6021,Latin America & Caribbean,Upper middle income
Peru,PER,"Individuals using the Internet, male (% of male population)",IT.NET.USER.MA.ZS,2016,48.3049,Latin America & Caribbean,Upper middle income
Peru,PER,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2016,119.654538672257,Latin America & Caribbean,Upper middle income
Philippines,PHL,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2016,2.79705053563184,East Asia & Pacific,Upper middle income
Philippines,PHL,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2016,3.54329556725055,East Asia & Pacific,Upper middle income
Philippines,PHL,Individuals using the Internet (% of population),IT.NET.USER.ZS,2016,39.20000076,East Asia & Pacific,Upper middle income
Philippines,PHL,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2016,112.517998777897,East Asia & Pacific,Upper middle income
Poland,POL,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2016,19.1513139299534,Europe & Central Asia,High income
Poland,POL,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2016,21.2818874709202,Europe & Central Asia,High income
Poland,POL,Individuals using the Internet (% of population),IT.NET.USER.ZS,2016,73.3007040962669,Europe & Central Asia,High income
Poland,POL,"Individuals using the Internet, female (% of female population)",IT.NET.USER.FE.ZS,2016,72.7822,Europe & Central Asia,High income
Poland,POL,"Individuals using the Internet, male (% of male population)",IT.NET.USER.MA.ZS,2016,73.8383,Europe & Central Asia,High income
Poland,POL,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2016,138.518696718641,Europe & Central Asia,High income
Portugal,PRT,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2016,32.6259001706105,Europe & Central Asia,High income
Portugal,PRT,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2016,46.2739692715476,Europe & Central Asia,High income
Portugal,PRT,Individuals using the Internet (% of population),IT.NET.USER.ZS,2016,70.423567088723,Europe & Central Asia,High income
Portugal,PRT,"Individuals using the Internet, female (% of female population)",IT.NET.USER.FE.ZS,2016,68.9976,Europe & Central Asia,High income
Portugal,PRT,"Individuals using the Internet, male (% of male population)",IT.NET.USER.MA.ZS,2016,71.9792,Europe & Central Asia,High income
Portugal,PRT,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2016,111.846790353179,Europe & Central Asia,High income
Puerto Rico (US),PRI,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2016,19.7597646495635,Latin America & Caribbean,High income
Puerto Rico (US),PRI,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2016,23.4046066637361,Latin America & Caribbean,High income
Puerto Rico (US),PRI,Individuals using the Internet (% of population),IT.NET.USER.ZS,2016,68.6438071976518,Latin America & Caribbean,High income
Puerto Rico (US),PRI,"Individuals using the Internet, female (% of female population)",IT.NET.USER.FE.ZS,2016,69.6833,Latin America & Caribbean,High income
Puerto Rico (US),PRI,"Individuals using the Internet, male (% of male population)",IT.NET.USER.MA.ZS,2016,67.4993,Latin America & Caribbean,High income
Puerto Rico (US),PRI,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2016,93.5606592389891,Latin America & Caribbean,High income
Qatar,QAT,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2016,9.7607422100415,Middle East & North Africa,High income
Qatar,QAT,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2016,17.9715715949852,Middle East & North Africa,High income
Qatar,QAT,Individuals using the Internet (% of population),IT.NET.USER.ZS,2016,95.1246621661148,Middle East & North Africa,High income
Qatar,QAT,"Individuals using the Internet, female (% of female population)",IT.NET.USER.FE.ZS,2016,94.4007,Middle East & North Africa,High income
Qatar,QAT,"Individuals using the Internet, male (% of male population)",IT.NET.USER.MA.ZS,2016,95.8782,Middle East & North Africa,High income
Qatar,QAT,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2016,140.517748133011,Middle East & North Africa,High income
Romania,ROU,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2016,22.4982986593906,Europe & Central Asia,High income
Romania,ROU,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2016,20.7816625441275,Europe & Central Asia,High income
Romania,ROU,Individuals using the Internet (% of population),IT.NET.USER.ZS,2016,59.5039512852713,Europe & Central Asia,High income
Romania,ROU,"Individuals using the Internet, female (% of female population)",IT.NET.USER.FE.ZS,2016,56.9132,Europe & Central Asia,High income
Romania,ROU,"Individuals using the Internet, male (% of male population)",IT.NET.USER.MA.ZS,2016,62.1394,Europe & Central Asia,High income
Romania,ROU,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2016,115.790771839543,Europe & Central Asia,High income
Russian Federation,RUS,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2016,18.8797858276626,Europe & Central Asia,High income
Russian Federation,RUS,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2016,22.1408340809678,Europe & Central Asia,High income
Russian Federation,RUS,Individuals using the Internet (% of population),IT.NET.USER.ZS,2016,73.091434617897,Europe & Central Asia,High income
Russian Federation,RUS,"Individuals using the Internet, female (% of female population)",IT.NET.USER.FE.ZS,2016,72.6007,Europe & Central Asia,High income
Russian Federation,RUS,"Individuals using the Internet, male (% of male population)",IT.NET.USER.MA.ZS,2016,73.6414,Europe & Central Asia,High income
Russian Federation,RUS,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2016,157.173982310184,Europe & Central Asia,High income
Rwanda,RWA,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2016,0.182235644842436,Sub-Saharan Africa,Low income
Rwanda,RWA,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2016,0.11244898245123,Sub-Saharan Africa,Low income
Rwanda,RWA,Individuals using the Internet (% of population),IT.NET.USER.ZS,2016,14.63710022,Sub-Saharan Africa,Low income
Rwanda,RWA,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2016,74.8502057565523,Sub-Saharan Africa,Low income
Samoa,WSM,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2016,1.06585290345407,East Asia & Pacific,Upper middle income
Samoa,WSM,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2016,4.75628872869154,East Asia & Pacific,Upper middle income
Samoa,WSM,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2016,74.2057700529241,East Asia & Pacific,Upper middle income
San Marino,SMR,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2016,35.127777289892,Europe & Central Asia,High income
San Marino,SMR,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2016,46.8370363865226,Europe & Central Asia,High income
San Marino,SMR,Individuals using the Internet (% of population),IT.NET.USER.ZS,2016,55.0,Europe & Central Asia,High income
San Marino,SMR,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2016,107.051901290946,Europe & Central Asia,High income
Sao Tome and Principe,STP,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2016,0.69959595265331,Sub-Saharan Africa,Lower middle income
Sao Tome and Principe,STP,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2016,2.8145849800431,Sub-Saharan Africa,Lower middle income
Sao Tome and Principe,STP,Individuals using the Internet (% of population),IT.NET.USER.ZS,2016,28.0,Sub-Saharan Africa,Lower middle income
Sao Tome and Principe,STP,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2016,87.4112004084658,Sub-Saharan Africa,Lower middle income
Saudi Arabia,SAU,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2016,20.82681485606,Middle East & North Africa,High income
Saudi Arabia,SAU,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2016,13.7990770695617,Middle East & North Africa,High income
Saudi Arabia,SAU,Individuals using the Internet (% of population),IT.NET.USER.ZS,2016,74.8792746891625,Middle East & North Africa,High income
Saudi Arabia,SAU,"Individuals using the Internet, female (% of female population)",IT.NET.USER.FE.ZS,2016,74.7866,Middle East & North Africa,High income
Saudi Arabia,SAU,"Individuals using the Internet, male (% of male population)",IT.NET.USER.MA.ZS,2016,74.9619,Middle East & North Africa,High income
Saudi Arabia,SAU,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2016,156.041476006361,Middle East & North Africa,High income
Senegal,SEN,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2016,0.654181134204409,Sub-Saharan Africa,Lower middle income
Senegal,SEN,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2016,1.90184309829359,Sub-Saharan Africa,Lower middle income
Senegal,SEN,Individuals using the Internet (% of population),IT.NET.USER.ZS,2016,25.66480064,Sub-Saharan Africa,Lower middle income
Senegal,SEN,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2016,101.010767153806,Sub-Saharan Africa,Lower middle income
Serbia,SRB,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2016,20.6094025912635,Europe & Central Asia,Upper middle income
Serbia,SRB,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2016,38.1294785201481,Europe & Central Asia,Upper middle income
Serbia,SRB,Individuals using the Internet (% of population),IT.NET.USER.ZS,2016,67.0568413716938,Europe & Central Asia,Upper middle income
Serbia,SRB,"Individuals using the Internet, female (% of female population)",IT.NET.USER.FE.ZS,2016,65.0057,Europe & Central Asia,Upper middle income
Serbia,SRB,"Individuals using the Internet, male (% of male population)",IT.NET.USER.MA.ZS,2016,69.1798,Europe & Central Asia,Upper middle income
Serbia,SRB,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2016,129.17749484679,Europe & Central Asia,Upper middle income
Seychelles,SYC,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2016,12.7798872711048,Sub-Saharan Africa,High income
Seychelles,SYC,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2016,18.9726919259522,Sub-Saharan Africa,High income
Seychelles,SYC,Individuals using the Internet (% of population),IT.NET.USER.ZS,2016,56.51470184,Sub-Saharan Africa,High income
Seychelles,SYC,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2016,138.276832299833,Sub-Saharan Africa,High income
Sierra Leone,SLE,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2016,0.235936518087726,Sub-Saharan Africa,Low income
